date_of_issuance,date_of_expiry,providers_confidential,entities_to_whom_pic_granted_confidential,subject_matter_confidential,pic_granted,mat_established,notes,amendment_intent,usages_confidential,id,year_of_issuance,year_of_expiry
2022-03-18,NA,NA,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1333,2022,NA
2022-03-18,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1334,2022,NA
2022-03-18,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1335,2022,NA
2022-03-21,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1336,2022,NA
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1337,2022,NA
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1338,2022,NA
2022-03-18,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1339,2022,NA
2022-03-18,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1340,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1341,2022,NA
2022-04-06,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1342,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1343,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1344,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1345,2022,NA
2022-04-06,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1346,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1347,2022,NA
2022-04-06,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,ircc_1348,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1349,2022,NA
2022-04-06,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1350,2022,NA
2022-01-25,2024-01-24,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1351,2022,2024
2022-03-18,2023-03-17,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1352,2022,2023
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1353,2022,NA
2022-03-21,2023-03-20,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1354,2022,2023
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1355,2022,NA
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1356,2022,NA
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1357,2022,NA
2022-03-18,2023-03-17,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1358,2022,2023
2022-03-18,2023-03-17,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1359,2022,2023
2022-03-21,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1360,2022,NA
2022-03-21,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1361,2022,NA
2022-03-09,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1362,2022,NA
2022-01-01,2022-12-31,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1363,2022,2022
2022-04-19,2024-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1364,2022,2024
2022-04-25,2022-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1365,2022,2022
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1366,2022,NA
2022-05-20,2023-10-31,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1367,2022,2023
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1368,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1369,2022,NA
2022-04-19,2024-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1370,2022,2024
2022-05-09,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1371,2022,NA
2021-07-19,2023-07-19,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1372,2021,2023
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1373,2022,NA
2022-06-08,2023-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1374,2022,2023
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1375,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1376,2022,NA
2021-11-24,2026-11-24,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1377,2021,2026
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1378,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1379,2022,NA
2022-03-23,2023-05-22,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1380,2022,2023
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1381,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1382,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1383,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1384,2022,NA
2022-05-09,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1385,2022,NA
2020-12-23,2023-12-22,NA,NA,NA,TRUE,TRUE,NA,0,NA,ircc_1386,2020,2023
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1387,2022,NA
2022-04-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1388,2022,NA
2021-07-09,2022-07-08,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1389,2021,2022
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1390,2022,NA
2022-03-31,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,ircc_1391,2022,NA
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1392,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1393,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1394,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1395,2022,NA
2022-04-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1396,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1397,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1398,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1399,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1400,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1401,2022,NA
2022-04-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1402,2022,NA
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1403,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1404,2022,NA
2022-04-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1405,2022,NA
2022-03-18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1406,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1407,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1408,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1409,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1410,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1411,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1412,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1413,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1414,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1415,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1416,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1417,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1418,2022,NA
2022-03-21,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1419,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1420,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1421,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1422,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1423,2022,NA
2022-03-08,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1424,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1425,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1426,2022,NA
2022-03-31,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1427,2022,NA
2022-03-31,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1428,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1429,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1430,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1431,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1432,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1433,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1434,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1435,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1436,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1437,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1438,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1439,2022,NA
2022-03-18,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1440,2022,NA
2022-03-18,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1441,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1442,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1443,2022,NA
2022-03-31,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1444,2022,NA
2022-03-21,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1445,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1446,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1447,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1448,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1449,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1450,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1451,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1452,2022,NA
2022-03-21,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1453,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1454,2022,NA
2022-04-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1455,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1456,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1457,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1458,2022,NA
2022-03-31,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1459,2022,NA
2022-03-31,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1460,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1461,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1462,2022,NA
2022-03-31,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1463,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1464,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1465,2022,NA
2022-03-31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1466,2022,NA
2021-01-21,2022-01-21,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1467,2021,2022
2021-01-08,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1468,2021,NA
2020-12-28,2021-06-28,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1469,2020,2021
2020-01-03,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1470,2020,NA
2021-06-01,2021-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1471,2021,2021
2020-08-23,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1472,2020,NA
2021-05-17,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1473,2021,NA
2021-06-25,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1474,2021,NA
2019-11-20,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1475,2019,NA
2019-11-21,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1476,2019,NA
2019-11-21,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1477,2019,NA
2021-02-03,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1478,2021,2022
2020-02-15,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1479,2020,NA
2020-11-20,2021-11-20,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1480,2020,2021
2019-06-10,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1481,2019,NA
2019-09-06,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,0,FALSE,ircc_1482,2019,NA
2019-10-25,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1483,2019,2022
2022-02-02,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1484,2022,2022
2021-08-24,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1485,2021,NA
2020-08-20,2021-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1486,2020,2021
2018-12-17,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1487,2018,NA
2021-08-10,2022-08-30,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1488,2021,2022
2021-10-20,2022-10-20,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1489,2021,2022
2021-11-01,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1490,2021,NA
2021-08-19,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1491,2021,NA
2021-09-14,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1492,2021,NA
2021-11-10,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1493,2021,2022
2022-05-18,2023-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1494,2022,2023
2022-04-25,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1495,2022,2022
2022-03-31,2023-04-01,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1496,2022,2023
2022-04-25,2022-12-31,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1497,2022,2022
2022-04-13,2023-10-09,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1498,2022,2023
2021-12-01,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1499,2021,NA
2022-04-22,NA,FALSE,FALSE,NA,TRUE,TRUE,NA,NA,FALSE,ircc_1500,2022,NA
2022-06-14,2024-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1501,2022,2024
2019-05-17,2029-05-16,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1502,2019,2029
2021-08-17,2024-07-30,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1503,2021,2024
2021-07-01,2022-06-30,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1504,2021,2022
2021-09-07,2022-08-29,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1505,2021,2022
2021-08-24,2024-08-24,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1506,2021,2024
2018-12-18,2019-12-31,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1507,2018,2019
2020-03-25,2021-12-31,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1508,2020,2021
2020-03-03,2022-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1509,2020,2022
2020-12-23,2022-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1510,2020,2022
2019-02-05,2019-02-28,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1511,2019,2019
2020-09-22,2024-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1512,2020,2024
2020-05-06,2020-07-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1513,2020,2020
2020-01-21,2020-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1514,2020,2020
2019-04-05,2019-06-30,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1515,2019,2019
2019-12-23,2020-03-31,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1516,2019,2020
2019-11-15,2020-03-31,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1517,2019,2020
2020-09-17,2020-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1518,2020,2020
2020-11-18,2024-10-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1519,2020,2024
2021-04-21,2023-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1520,2021,2023
2021-04-21,2021-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1521,2021,2021
2020-03-30,2022-12-31,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1522,2020,2022
2020-07-20,2021-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1523,2020,2021
2020-07-14,2021-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1524,2020,2021
2020-10-29,2021-11-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1525,2020,2021
2020-09-22,2021-10-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1526,2020,2021
2020-09-22,2023-01-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1527,2020,2023
2020-07-08,2020-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1528,2020,2020
2019-02-20,2020-12-31,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1529,2019,2020
2020-07-14,2020-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1530,2020,2020
2020-03-25,2020-12-31,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1531,2020,2020
2019-12-03,2023-09-30,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1532,2019,2023
2020-12-23,2021-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1533,2020,2021
2019-07-25,2019-11-30,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1534,2019,2019
2018-12-19,2022-12-31,NA,TRUE,NA,TRUE,TRUE,NA,0,NA,ircc_1535,2018,2022
2019-12-20,2020-12-31,NA,TRUE,NA,TRUE,TRUE,NA,0,NA,ircc_1536,2019,2020
2017-11-15,2019-01-01,NA,TRUE,NA,TRUE,TRUE,NA,0,NA,ircc_1537,2017,2019
2020-07-20,2021-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1538,2020,2021
2020-09-22,2021-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1539,2020,2021
2020-03-03,2020-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1540,2020,2020
2020-03-23,2020-05-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1541,2020,2020
2019-03-18,2019-06-30,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1542,2019,2019
2020-09-22,2024-06-30,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1543,2020,2024
2021-01-20,2023-12-31,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1544,2021,2023
2018-11-05,2021-11-29,FALSE,FALSE,NA,TRUE,TRUE,NA,0,FALSE,ircc_1545,2018,2021
2020-10-15,2023-02-28,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1546,2020,2023
2019-01-07,2019-12-31,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1547,2019,2019
2019-11-12,2022-02-28,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1548,2019,2022
2020-09-01,2023-11-30,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1549,2020,2023
2019-07-17,2023-12-31,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1550,2019,2023
2019-06-01,2019-12-30,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,ircc_1551,2019,2019
2019-07-01,2019-09-01,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,ircc_1552,2019,2019
2021-05-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1553,2021,NA
2021-10-04,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1554,2021,NA
2021-05-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1555,2021,NA
2017-08-04,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,ircc_1556,2017,NA
2021-10-04,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1557,2021,NA
2021-10-04,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1558,2021,NA
2015-05-21,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,ircc_1559,2015,NA
2021-10-04,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1560,2021,NA
2021-10-04,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1561,2021,NA
2021-10-04,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1562,2021,NA
2021-10-04,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1563,2021,NA
2021-10-04,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1564,2021,NA
2021-09-29,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,ircc_1565,2021,NA
2021-10-04,NA,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1566,2021,NA
2021-09-28,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1567,2021,NA
2021-09-28,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1568,2021,NA
2021-10-04,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1569,2021,NA
2021-09-28,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1570,2021,NA
2021-09-28,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1571,2021,NA
2021-09-28,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1572,2021,NA
2021-09-03,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1573,2021,NA
2021-09-28,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,ircc_1574,2021,NA
2021-09-28,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1575,2021,NA
2021-09-28,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1576,2021,NA
2021-09-28,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1577,2021,NA
2021-09-29,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1578,2021,NA
2021-10-04,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1579,2021,NA
2021-10-04,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1580,2021,NA
2021-09-29,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1581,2021,NA
2021-10-04,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_1582,2021,NA
